Adresse,Nom,Type,Commentaire,Adresse_ABS,Fonction,Categorie,Unité
580.4,_62_Controlword_Niveau_W.X04_retract_fr_le,BOOL,Rentrer la poutre de calage rouge (avant gauche) Calage 2,%DB102.DBX580.4,Calage,Télésignal,
580.5,_62_Controlword_Niveau_W.X05_retract_fr_ri,BOOL,Rentrer la poutre de calage bleue (avant droite) Calage 2,%DB102.DBX580.5,Calage,Télésignal,
580.6,_62_Controlword_Niveau_W.X06_retract_re_le,BOOL,Rentrer la poutre de calage verte (arrière gauche) Calage 2,%DB102.DBX580.6,Calage,Télésignal,
580.7,_62_Controlword_Niveau_W.X07_retract_re_ri,BOOL,Rentrer la poutre de calage jaune (arrière droite) Calage 2,%DB102.DBX580.7,Calage,Télésignal,
581.0,_62_Controlword_Niveau_W.X08_prop_fr_le,BOOL,Patin de calage rouge (avant gauche): descente Calage 2,%DB102.DBX581.0,Calage,Télésignal,
581.1,_62_Controlword_Niveau_W.X09_prop_fr_ri,BOOL,Patin de calage bleu (avant droit): descente Calage 1,%DB102.DBX581.1,Calage,Télésignal,
581.2,_62_Controlword_Niveau_W.X10_prop_re_le,BOOL,Patin de calage vert (arrièr e gauche): descente Calage 1,%DB102.DBX581.2,Calage,Télésignal,
581.3,_62_Controlword_Niveau_W.X11_prop_re_ri,BOOL,Patin de calage jaune (arriè re droit): descente Calage 1,%DB102.DBX581.3,Calage,Télésignal,
581.4,_62_Controlword_Niveau_W.X12_raise_fr_le,BOOL,Patin de calage rouge (avant gauche): relevage Calage 2,%DB102.DBX581.4,Calage,Télésignal,
581.5,_62_Controlword_Niveau_W.X13_raise_fr_ri,BOOL,Patin de calage bleu (avant droit): relevage Calage 2,%DB102.DBX581.5,Calage,Télésignal,
581.6,_62_Controlword_Niveau_W.X14_raise_re_le,BOOL,Patin de calage vert (arrièr e gauche): relevage Calage 2,%DB102.DBX581.6,Calage,Télésignal,
581.7,_62_Controlword_Niveau_W.X15_raise_re_ri,BOOL,Patin de calage jaune (arriè re droit): relevage Calage 2,%DB102.DBX581.7,Calage,Télésignal,
582.0,_62_Controlword_Auto_W.X00_extend_fr_le,BOOL,Sortir la poutre de calage rouge (avant gauche) Calage 3,%DB102.DBX582.0,Calage,Télésignal,
582.1,_62_Controlword_Auto_W.X01_extend_fr_ri,BOOL,Sortir la poutre de calage bleue (avant droite) Calage 3,%DB102.DBX582.1,Calage,Télésignal,
582.2,_62_Controlword_Auto_W.X02_extend_re_le,BOOL,Sortir la poutre de calage verte (arrière gauche) Calage 3,%DB102.DBX582.2,Calage,Télésignal,
582.3,_62_Controlword_Auto_W.X03_extend_re_ri,BOOL,Sortir la poutre de calage jaune (arrière droite) Calage 3,%DB102.DBX582.3,Calage,Télésignal,
582.4,_62_Controlword_Auto_W.X04_retract_fr_le,BOOL,Rentrer la poutre de calage rouge (avant gauche) Calage 3,%DB102.DBX582.4,Calage,Télésignal,
582.5,_62_Controlword_Auto_W.X05_retract_fr_ri,BOOL,Rentrer la poutre de calage bleue (avant droite) Calage 3,%DB102.DBX582.5,Calage,Télésignal,
582.6,_62_Controlword_Auto_W.X06_retract_re_le,BOOL,Rentrer la poutre de calage verte (arrière gauche) Calage 3,%DB102.DBX582.6,Calage,Télésignal,
582.7,_62_Controlword_Auto_W.X07_retract_re_ri,BOOL,Rentrer la poutre de calage jaune (arrière droite) Calage 3,%DB102.DBX582.7,Calage,Télésignal,
583.0,_62_Controlword_Auto_W.X08_prop_fr_le,BOOL,Patin de calage rouge (avant gauche): descente Calage 3,%DB102.DBX583.0,Calage,Télésignal,
583.1,_62_Controlword_Auto_W.X09_prop_fr_ri,BOOL,Patin de calage bleu (avant droit): descente Calage 2,%DB102.DBX583.1,Calage,Télésignal,
583.2,_62_Controlword_Auto_W.X10_prop_re_le,BOOL,Patin de calage vert (arrièr e gauche): descente Calage 2,%DB102.DBX583.2,Calage,Télésignal,
583.3,_62_Controlword_Auto_W.X11_prop_re_ri,BOOL,Patin de calage jaune (arriè re droit): descente Calage 2,%DB102.DBX583.3,Calage,Télésignal,
583.4,_62_Controlword_Auto_W.X12_raise_fr_le,BOOL,Patin de calage rouge (avant gauche): relevage Calage 3,%DB102.DBX583.4,Calage,Télésignal,
583.5,_62_Controlword_Auto_W.X13_raise_fr_ri,BOOL,Patin de calage bleu (avant droit): relevage Calage 3,%DB102.DBX583.5,Calage,Télésignal,
583.6,_62_Controlword_Auto_W.X14_raise_re_le,BOOL,Patin de calage vert (arrièr e gauche): relevage Calage 3,%DB102.DBX583.6,Calage,Télésignal,
583.7,_62_Controlword_Auto_W.X15_raise_re_ri,BOOL,Patin de calage jaune (arriè re droit): relevage Calage 3,%DB102.DBX583.7,Calage,Télésignal,
584.0,_62_Res3,REAL,Calage 1,%DB102.DBD584,Calage,Télémesure,
588.0,_62_Res4,REAL,Calage 2,%DB102.DBD588,Calage,Télémesure,
592.0,_63_Bruttoload_R,REAL,Charge brute en tonnes Contrôleur d’état de charge,%DB102.DBD592,Contrôleur d’état de charge,Télémesure,t
596.0,_63_Taraload_R,REAL,Tare de la charge en tonnes Contrôleur d’état de charge,%DB102.DBD596,Contrôleur d’état de charge,Télémesure,t
600.0,_63_Nettoload_R,REAL,Charge nette en tonnes Contrôleur d’état de charge,%DB102.DBD600,Contrôleur d’état de charge,Télémesure,t
604.0,_63_Perm_Bruttoload_R,REAL,Charge brute en tonnes admis sible Contrôleur d’état de charge,%DB102.DBD604,Contrôleur d’état de charge,Télémesure,t
608.0,_63_Perm_Bruttoload_RX_R,REAL,Charge brute en tonnes en portée + x-mètres Contrôleur d’état de charge,%DB102.DBD608,Contrôleur d’état de charge,Télémesure,m
612.0,_63_RAD_Load_max_R,REAL,Portée: régime admissible en fonction de la charge Contrôleur d’état de charge,%DB102.DBD612,Contrôleur d’état de charge,Télémesure,rad
616.0,_63_RAD_actual_R,REAL,Portée en mètres Contrôleur d’état de charge,%DB102.DBD616,Contrôleur d’état de charge,Télémesure,rad
620.0,_63_Perm_Nettoload_R,REAL,Charge nette admissible en t onnes Contrôleur d’état de charge,%DB102.DBD620,Contrôleur d’état de charge,Télémesure,t
624.0,_63_Bruttoload_relativ_R,REAL,Charge brute relative P DWON Contrôleur d’état de charge,%DB102.DBD624,Contrôleur d’état de charge,Télémesure,t
628.0,_63_Load_torque_R,REAL,Couple de charge en mètres x tonnes (portée x w charge) C mw Contrôleur d’état de charge,%DB102.DBD628,Contrôleur d’état de charge,Télémesure,m
632.0,_63_Curve_No_I,INT,Courbe sélectionnée w Contrôleur d’état de charge,%DB102.DBW632,Contrôleur d’état de charge,Télémesure,t
634.0,_63_SLI_Test_No_I,INT,Numéro courbe de charge: test CEC Contrôleur d’état de charge,%DB102.DBW634,Contrôleur d’état de charge,Télémesure,
636.0,_63_Res1,REAL,Contrôleur d’état de charge 1,%DB102.DBD636,Contrôleur d’état de charge,Télémesure,t
640.0,_63_Res2,REAL,Contrôleur d’état de charge 2,%DB102.DBD640,Contrôleur d’état de charge,Télémesure,t
644.0,_63_Res3,REAL,Contrôleur d’état de charge 3,%DB102.DBD644,Contrôleur d’état de charge,Télémesure,t
648.0,_63_Res4,REAL,Contrôleur d’état de charge 4,%DB102.DBD648,Contrôleur d’état de charge,Télémesure,t
652.0,_91_m_ft_R,REAL,"Facteur dépendant des unités pour portée/hauteur de levage m = 1, ft = 3.2808 Commande centralisée CPU programmable",%DB102.DBD652,Commande centralisée CPU programmable,Télémesure,m
656.0,_91_t_sht_R,REAL,"Facteur dépendant des unités pour charge, t = 1, sht = 1 .1023 Commande centralisée CPU programmable",%DB102.DBD656,Commande centralisée CPU programmable,Télémesure,t
660.0,_91_m_s_miles_h_R,REAL,"Facteur dépendant des unités pour vitesse du vent m/S = 1, miles/h = 2.2369 Commande centralisée CPU programmable",%DB102.DBD660,Commande centralisée CPU programmable,Télémesure,h
664.0,_91_Lifting_gear_code_1,INT,Code moyens préh:1e pos 0=cr och1=spr2=twi3=benne4=b4c5=s péc6=palon7=poly8=coqu Commande centralisée CPU programmable,%DB102.DBW664,Commande centralisée CPU programmable,Télécommande,
666.0,_91_Lifting_gear_code_2,INT,Code moyen de préhension: 2è me mot sélectionné par le gr utier Commande centralisée CPU programmable,%DB102.DBW666,Commande centralisée CPU programmable,Télécommande,
668.0,_91_Res1,REAL,Commande centralisée CPU programmable 1,%DB102.DBD668,Commande centralisée CPU programmable,Télémesure,
672.0,_91_Res2,REAL,Commande centralisée CPU programmable 2,%DB102.DBD672,Commande centralisée CPU programmable,Télémesure,
676.0,_91_Res3,REAL,Commande centralisée CPU programmable 3,%DB102.DBD676,Commande centralisée CPU programmable,Télémesure,
680.0,_91_Res4,REAL,Commande centralisée CPU programmable 4,%DB102.DBD680,Commande centralisée CPU programmable,Télémesure,
684.0,Cycle_Time_R,REAL,Temps de cycle effectif Sans fonction,%DB102.DBD684,Sans fonction,Télémesure,s
688.0,Prev_Cycle_Time_R,REAL,Temps de cycle précédent Sans fonction,%DB102.DBD688,Sans fonction,Télémesure,s
692.0,Used_slaves_old.Slave_4,BOOL,Salle électrique 1 Sans fonction 1,%DB102.DBX692.0,Sans fonction,Télésignal,
692.1,Used_slaves_old.Slave_8,BOOL,Salle électrique 2 Sans fonction 2,%DB102.DBX692.1,Sans fonction,Télésignal,
692.2,Used_slaves_old.Slave_12,BOOL,Mécanisme de levage Méc. levage 2 / Méc. fermeture,%DB102.DBX692.2,Méc. levage 2 / Méc. fermeture,Télésignal,
692.3,Used_slaves_old.Slave_16,BOOL,Méc. fermeture Sans fonction,%DB102.DBX692.3,Sans fonction,Télésignal,
692.4,Used_slaves_old.Slave_20,BOOL,Mécanisme d'orientation Sans fonction,%DB102.DBX692.4,Sans fonction,Télésignal,
692.5,Used_slaves_old.Slave_24,BOOL,Cabine de la tour 1 Sans fonction 1,%DB102.DBX692.5,Sans fonction,Télécommande,
692.6,Used_slaves_old.Slave_28,BOOL,Cabine de la tour 2 Sans fonction 2,%DB102.DBX692.6,Sans fonction,Télécommande,
692.7,Used_slaves_old.Slave_32,BOOL,Châssis Sans fonction,%DB102.DBX692.7,Sans fonction,Télésignal,
693.0,Used_slaves_old.Slave_36,BOOL,Cabine de conduite Sans fonction,%DB102.DBX693.0,Sans fonction,Télécommande,
693.1,Used_slaves_old.Slave_40,BOOL,Réserve Sans fonction 1,%DB102.DBX693.1,Sans fonction,Télésignal,
693.2,Used_slaves_old.Slave_44,BOOL,Réserve Sans fonction 2,%DB102.DBX693.2,Sans fonction,Télésignal,
693.3,Used_slaves_old.Slave_48,BOOL,Réserve Sans fonction 3,%DB102.DBX693.3,Sans fonction,Télésignal,
693.4,Used_slaves_old.Slave_13,BOOL,Entraînement mécanisme de levage Sans fonction,%DB102.DBX693.4,Sans fonction,Télésignal,
693.5,Used_slaves_old.Slave_17,BOOL,Entraînement du mécanisme de fermeture Treuil auxiliaire,%DB102.DBX693.5,Treuil auxiliaire,Télésignal,
693.6,Used_slaves_old.Slave_18,BOOL,Entraînement mécanisme de tr anslation Sans fonction,%DB102.DBX693.6,Sans fonction,Télésignal,
693.7,Used_slaves_old.Slave_19,BOOL,Réserve Sans fonction 4,%DB102.DBX693.7,Sans fonction,Télésignal,
694.0,Used_slaves_old.Slave_21,BOOL,Entraînement mécanisme d'ori entation Mécanisme d'orientation,%DB102.DBX694.0,Mécanisme d'orientation,Télésignal,
694.1,Used_slaves_old.Slave_60,BOOL,Bus ASI superstructure Sans fonction,%DB102.DBX694.1,Sans fonction,Télésignal,
694.2,Used_slaves_old.Slave_70,BOOL,Bus ASI châssis Sans fonction,%DB102.DBX694.2,Sans fonction,Télésignal,
694.3,Used_slaves_old.Slave_25,BOOL,Anti sway Sans fonction,%DB102.DBX694.3,Sans fonction,Télésignal,
694.4,Used_slaves_old.Slave_90,BOOL,Radiotélécommande Sans fonction,%DB102.DBX694.4,Sans fonction,Télécommande,
694.5,Used_slaves_old.Slave_93,BOOL,Cabine de tour : manipulateu r droit Commande châssis progr.,%DB102.DBX694.5,Commande châssis progr.,Télécommande,
694.6,Used_slaves_old.Slave_94,BOOL,Cabine de tour : manipulateu r gauche Commandes numériques,%DB102.DBX694.6,Commandes numériques,Télécommande,
0.0,_04_Valve_3_press_stage,BOOL,Validation: validation troisième soupape d 'inversion de pression Pompes et compresseurs,%DB103.DBX0.0,Pompes et compresseurs,Télésignal,
0.1,_04_EN_press_filter_2,BOOL,Validation: filtre pression 2 Pompes et compresseurs,%DB103.DBX0.1,Pompes et compresseurs,Télésignal,
2.0,_04_Temp_hydr_cooler_R,REAL,Point de commutation : refroidisseur d’hui le MARCHE Pompes et compresseurs,%DB103.DBD2,Pompes et compresseurs,Télémesure,°C
6.0,_04_Temp_hydr_filter_R,REAL,Point de commutation : surveillance du filtre MARCHE Pompes et compresseurs,%DB103.DBD6,Pompes et compresseurs,Télémesure,°C
10.0,_04_Res1,REAL,Pompes et compresseurs,%DB103.DBD10,Pompes et compresseurs,Télémesure,
14.0,_11_EN_Gearbox_mech,BOOL,Validation changement de vitesse du mécani sme de levage Méc. levage 1 / Méc. retenue,%DB103.DBX14.0,Méc. levage 1 / Méc. retenue,Télésignal,
14.1,_11_EN_Gearbox_electr,BOOL,Validation changement de vitesse de levage électrique Méc. levage 1 / Méc. retenue,%DB103.DBX14.1,Méc. levage 1 / Méc. retenue,Télésignal,
14.2,_11_hoist_height_change,BOOL,Validation: changement de hauteur de levag e Méc. levage 1 / Méc. retenue,%DB103.DBX14.2,Méc. levage 1 / Méc. retenue,Télésignal,
14.3,_11_Res1,BOOL,Méc. levage 1 / Méc. retenue 1,%DB103.DBX14.3,Méc. levage 1 / Méc. retenue,Télésignal,
16.0,_11_H_height_MAX,REAL,Hauteur de levage en m pour fin de course lors du levage Méc. levage 1 / Méc. retenue,%DB103.DBD16,Méc. levage 1 / Méc. retenue,Télémesure,h
20.0,_11_H_height_Middle,REAL,"Hauteur de levage en m, portée moyenne (lo rs de commutation hauteur de levage) Méc. levage 1 / Méc. retenue",%DB103.DBD20,Méc. levage 1 / Méc. retenue,Télémesure,h
24.0,_11_H_height_LOW,REAL,"Hauteur de levage en m, grande portée (lor s de commutation hauteur de levage) Méc. levage 1 / Méc. retenue",%DB103.DBD24,Méc. levage 1 / Méc. retenue,Télémesure,h
28.0,_11_H_height_Pre_MAX,REAL,Hauteur de levage en m pour point de décle nchement lors du levage Méc. levage 1 / Méc. retenue,%DB103.DBD28,Méc. levage 1 / Méc. retenue,Télémesure,h
32.0,_11_H_height_Pre_MIN,REAL,Hauteur de levage en m pour point de décle nchement lors de la descente Méc. levage 1 / Méc. retenue,%DB103.DBD32,Méc. levage 1 / Méc. retenue,Télémesure,min
36.0,_11_H_height_MIN,REAL,Hauteur de levage en m pour fin de course lors de la descente Méc. levage 1 / Méc. retenue,%DB103.DBD36,Méc. levage 1 / Méc. retenue,Télémesure,min
40.0,_11_H_height_security,REAL,Hauteur de levage: écart de sécurité à latête de flèche Méc. levage 1 / Méc. retenue,%DB103.DBD40,Méc. levage 1 / Méc. retenue,Télémesure,h
44.0,_11_Height_fix_point_jib,REAL,Hauteur fixation du pied de flèche Méc. levage 1 / Méc. retenue,%DB103.DBD44,Méc. levage 1 / Méc. retenue,Télémesure,m
48.0,_11_UN_norm_400,REAL,Conversion tension secteur 400V/50Hz Méc. levage 1 / Méc. retenue,%DB103.DBD48,Méc. levage 1 / Méc. retenue,Télémesure,V
52.0,_11_UN_norm_440,REAL,Conversion tension secteur 440V/60Hz Méc. levage 1 / Méc. retenue,%DB103.DBD52,Méc. levage 1 / Méc. retenue,Télémesure,V
56.0,_11_IF_norm,REAL,Facteur de conversion du courant inducteur Méc. levage 1 / Méc. retenue,%DB103.DBD56,Méc. levage 1 / Méc. retenue,Télémesure,A
60.0,_11_I_nominal,REAL,Courant nominal du moteur Méc. levage 1 / Méc. retenue,%DB103.DBD60,Méc. levage 1 / Méc. retenue,Télémesure,A
64.0,_11_I_MAX_Simoreg_400,REAL,Imax Simoreg 400V/50Hz Méc. levage 1 / Méc. retenue,%DB103.DBD64,Méc. levage 1 / Méc. retenue,Télémesure,
68.0,_11_I_MAX_Simoreg_440,REAL,Imax Simoreg 440V/60Hz Méc. levage 1 / Méc. retenue,%DB103.DBD68,Méc. levage 1 / Méc. retenue,Télémesure,
72.0,_11_N_nominal_400,REAL,vitesse nominale 400V/50Hz Méc. levage 1 / Méc. retenue,%DB103.DBD72,Méc. levage 1 / Méc. retenue,Télémesure,m/s
76.0,_11_N_nominal_440,REAL,vitesse nominale 440V/60Hz Méc. levage 1 / Méc. retenue,%DB103.DBD76,Méc. levage 1 / Méc. retenue,Télémesure,m/s
80.0,_11_N_nominal_MAX,REAL,Vitesse maximale Méc. levage 1 / Méc. retenue,%DB103.DBD80,Méc. levage 1 / Méc. retenue,Télémesure,m/s
84.0,_11_M_nominal,REAL,Couple de charge nominal Méc. levage 1 / Méc. retenue,%DB103.DBD84,Méc. levage 1 / Méc. retenue,Télémesure,Nm
88.0,_11_I_fast,REAL,Rapport de transmission réducteur pour méc . de levage: vitesse rapide Méc. levage 1 / Méc. retenue,%DB103.DBD88,Méc. levage 1 / Méc. retenue,Télémesure,m/s
92.0,_11_I_slow,REAL,Rapport de transmission réducteur pour méc . de levage: vitesse lente Méc. levage 1 / Méc. retenue,%DB103.DBD92,Méc. levage 1 / Méc. retenue,Télémesure,m/s
96.0,_11_D_drum,REAL,Diamètre du tambour à câble Méc. levage 1 / Méc. retenue,%DB103.DBD96,Méc. levage 1 / Méc. retenue,Télémesure,
100.0,_11_Setp_M1_slow,REAL,Méc. de levage: vitesse lente: val.cons. c harge point 1 Méc. levage 1 / Méc. retenue 1,%DB103.DBD100,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
104.0,_11_Setp_N1_slow,REAL,Méc. de levage: vitesse lente: val.cons. v itesse point 1 Méc. levage 1 / Méc. retenue 1,%DB103.DBD104,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
108.0,_11_Setp_M2_slow,REAL,Méc. de levage: vitesse lente: val.cons. c harge point 2 Méc. levage 1 / Méc. retenue 2,%DB103.DBD108,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
112.0,_11_Setp_N2_slow,REAL,Méc. de levage: vitesse lente: val.cons. v itesse point 2 Méc. levage 1 / Méc. retenue 2,%DB103.DBD112,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
116.0,_11_Setp_M3_slow,REAL,Méc. de levage: vitesse lente: val.cons. c harge point 3 Méc. levage 1 / Méc. retenue 3,%DB103.DBD116,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
120.0,_11_Setp_N3_slow,REAL,Méc. de levage: vitesse lente: val.cons. v itesse point 3 Méc. levage 1 / Méc. retenue 3,%DB103.DBD120,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
124.0,_11_Setp_M1_fast,REAL,Méc. de levage: vitesse rapide: val.cons. charge point 1 Méc. levage 1 / Méc. retenue 1,%DB103.DBD124,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
128.0,_11_Setp_N1_fast,REAL,Méc. de levage: vitesse rapide: val.cons. vitesse point 1 Méc. levage 1 / Méc. retenue 1,%DB103.DBD128,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
132.0,_11_Setp_M2_fast,REAL,Méc. de levage: vitesse rapide: val.cons. charge point 2 Méc. levage 1 / Méc. retenue 2,%DB103.DBD132,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
136.0,_11_Setp_N2_fast,REAL,Méc. de levage: vitesse rapide: val.cons. vitesse point 2 Méc. levage 1 / Méc. retenue 2,%DB103.DBD136,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
140.0,_11_Setp_M3_fast,REAL,Méc. de levage: vitesse rapide: val.cons. charge point 3 P DWON Méc. levage 1 / Méc. retenue,%DB103.DBD140,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
144.0,_11_Setp_N3_fast,REAL,Méc. de levage: vitesse rapide: val.cons. vitesse point 3 w C mw Méc. levage 1 / Méc. retenue,%DB103.DBD144,Méc. levage 1 / Méc. retenue,Téléréglage,m/s
148.0,_11_H_height_Pre,REAL,Hauteur de levage: chemin (en m) w entre pré -fin de course et fin de course Méc. levage 1 / Méc. retenue,%DB103.DBD148,Méc. levage 1 / Méc. retenue,Télémesure,h
152.0,_11_Ramp_load_fast,REAL,Générateur de rampe: quand val. lim. de charge changement en vitesse rapide Méc. levage 1 / Méc. retenue,%DB103.DBD152,Méc. levage 1 / Méc. retenue,Télémesure,
156.0,_11_Ramp_load_slow,REAL,"Générateur de rampe: quand val. lim. de ch arge, changement en vitesse lente Méc. levage 1 / Méc. retenue",%DB103.DBD156,Méc. levage 1 / Méc. retenue,Télémesure,
160.0,_11_Reduce_P_LI,REAL,Valeur limite de la puissance en kW Méc. levage 1 / Méc. retenue,%DB103.DBD160,Méc. levage 1 / Méc. retenue,Télémesure,kW
164.0,_11_Reduce_P_HY,REAL,Valeur limite de la puissance: hystérésis en % Méc. levage 1 / Méc. retenue,%DB103.DBD164,Méc. levage 1 / Méc. retenue,Télémesure,%
